,INDP,count_target,count_deidentified
5,6070,39,47
9,6080,29,38
8,6090,4,3
4,6170,131,136
7,6180,92,83
0,6190,90,88
10,6270,8,12
11,6280,1,1
1,6290,69,48
2,6370,84,93
3,6380,73,68
6,6390,37,36
