,INDP,count_target,count_deidentified
5,6070,39,17.0
9,6080,29,7.0
8,6090,4,3.0
4,6170,131,17.0
7,6180,92,46.0
0,6190,90,28.0
10,6270,8,0.0
11,6280,1,2.0
1,6290,69,28.0
2,6370,84,36.0
3,6380,73,22.0
6,6390,37,12.0
