,INDP,count_target,count_deidentified
6,7970,10,4.0
7,7980,19,4.0
10,7990,4,1.0
9,8070,1,0.0
8,8080,2,0.0
5,8090,56,14.0
3,8170,83,21.0
1,8180,27,3.0
0,8191,127,145.0
2,8270,77,13.0
4,8290,30,8.0
