,INDP,count_target,count_deidentified
3,8770,31,4.0
0,8780,6,1.0
14,8790,1,0.0
11,8870,10,0.0
10,8891,6,1.0
12,8970,1,2.0
5,8980,17,0.0
13,8990,2,1.0
4,9070,11,1.0
15,9080,3,2.0
9,9090,7,5.0
1,9160,29,4.0
2,9170,12,5.0
7,9180,4,1.0
8,9190,5,5.0
6,9290,9,5.0
