,INDP,count_target,count_deidentified
6,4670,18,1.0
30,4680,4,1.0
0,4690,10,5.0
2,4770,10,1.0
16,4780,1,0.0
17,4795,3,5.0
10,4870,19,13.0
8,4880,9,2.0
22,4890,16,1.0
7,4971,45,71.0
25,4972,12,2.0
21,4980,6,1.0
27,4990,1,1.0
5,5070,14,19.0
19,5080,4,2.0
20,5090,28,5.0
4,5170,15,21.0
23,5180,1,1.0
31,5190,2,2.0
28,5275,5,3.0
14,5370,2,1.0
12,5381,16,1.0
3,5391,55,10.0
24,5470,3,0.0
26,5480,2,0.0
13,5490,7,1.0
1,5570,4,0.0
15,5580,6,1.0
18,5593,5,0.0
29,5680,6,1.0
9,5690,8,0.0
11,5790,12,0.0
