,INDP,count_target,count_deidentified
3,6870,33,7.0
5,6890,8,5.0
6,6970,11,12.0
2,6991,24,16.0
1,6992,14,3.0
0,7071,26,9.0
7,7072,21,1.0
4,7080,3,0.0
8,7190,2,1.0
