,INDP,count_target,count_deidentified
4,6470,7,4.0
5,6480,8,0.0
8,6490,4,0.0
3,6570,10,9.0
6,6590,1,0.0
1,6670,10,3.0
7,6672,2,3.0
2,6680,12,4.0
0,6690,3,0.0
9,6770,6,5.0
