,INDP,count_target,count_deidentified
3,8770,9,1.0
0,8780,3,0.0
10,8891,3,0.0
13,8970,1,0.0
5,8980,15,20.0
12,8990,5,2.0
4,9070,10,3.0
11,9080,3,0.0
9,9090,12,8.0
1,9160,20,15.0
2,9170,40,41.0
7,9180,6,3.0
8,9190,27,13.0
6,9290,19,16.0
