,INDP,count_target,count_deidentified
5,4070,1,2.0
0,4090,3,0.0
7,4170,4,0.0
4,4195,1,0.0
8,4290,2,2.0
2,4380,3,0.0
1,4470,8,2.0
6,4560,1,0.0
9,4580,1,0.0
3,4590,3,1.0
