,INDP,count_target,count_deidentified
8,4670,13,12.0
10,4690,9,5.0
16,4770,8,7.0
15,4795,12,9.0
14,4870,11,12.0
25,4880,6,2.0
30,4890,1,5.0
1,4971,49,41.0
27,4972,13,7.0
13,4980,5,1.0
23,5070,23,7.0
12,5080,8,6.0
28,5090,8,7.0
0,5170,50,25.0
18,5180,1,2.0
11,5190,5,9.0
3,5275,8,13.0
4,5280,1,0.0
9,5295,3,0.0
17,5370,1,2.0
22,5381,6,10.0
2,5391,45,25.0
20,5470,3,0.0
5,5480,3,0.0
21,5490,4,2.0
24,5570,4,1.0
6,5580,10,8.0
7,5593,18,9.0
26,5670,1,1.0
29,5690,3,3.0
19,5790,9,7.0
