,INDP,count_target,count_deidentified
7,8770,19,19.0
9,8780,5,0.0
1,8870,4,3.0
14,8891,1,0.0
12,8970,2,0.0
2,8980,17,11.0
6,8990,2,5.0
13,9070,9,3.0
11,9080,4,0.0
4,9090,15,13.0
0,9160,25,23.0
3,9170,16,33.0
10,9180,3,0.0
8,9190,4,10.0
5,9290,10,15.0
