,INDP,count_target,count_deidentified
2,6870,29,30.0
5,6880,3,1.0
1,6890,16,18.0
0,6970,55,21.0
4,6991,25,21.0
6,6992,13,14.0
3,7071,38,50.0
8,7072,19,16.0
9,7080,3,0.0
7,7190,3,4.0
