,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.0,0.0,0.0,-0.17195767195767198,-0.025683060109289557,0.035714285714285726,0.0,0.06635714285714284,-0.08695652173913043,0.05866093366093365,0.008398058252427183,-0.02823588205897052,0.003396603396603394
1,0.0,0.0,0.0,-0.03439153439153439,-0.06857923497267758,-0.023809523809523808,0.0,-0.04114285714285715,-0.03695652173913043,0.013820638820638817,0.0039805825242718446,0.0407296351824088,-0.0018981018981018994
2,0.0,0.0,0.0,0.07936507936507936,0.03224043715846995,-0.07857142857142857,0.0,-0.019928571428571434,0.006521739130434787,0.021396396396396393,0.018834951456310676,-0.034482758620689655,-0.01288711288711289
3,0.0,0.0,0.0,0.11507936507936507,0.06530054644808743,0.1630952380952381,0.0,-0.021785714285714283,-0.02391304347826087,-0.016277641277641273,0.0039805825242718446,0.028985507246376812,0.007192807192807191
4,0.0,0.0,0.0,0.003968253968253968,0.03224043715846995,-0.10952380952380952,0.0,-0.018428571428571426,0.1565217391304348,0.021396396396396393,-0.011165048543689327,0.014492753623188406,0.05074925074925074
5,0.0,0.0,0.0,0.07539682539682539,0.01557377049180328,0.026190476190476195,0.0,0.03421428571428571,0.10652173913043478,0.001740376740376741,0.007669902912621346,0.011744127936031985,0.003396603396603394
6,0.0,0.0,0.0,0.03835978835978836,-0.0002732240437158459,-0.005952380952380959,0.0,-0.0052142857142857164,0.11304347826086958,0.021191646191646193,0.013689320388349517,-0.04272863568215893,-0.018581418581418582
7,0.0,0.0,0.0,-0.0701058201058201,-0.017486338797814208,0.03333333333333333,0.0,0.004642857142857143,0.013043478260869573,-0.05292792792792793,-0.002330097087378649,-0.01649175412293853,0.024975024975024976
8,0.0,0.0,0.0,0.0,-0.03333333333333333,-0.07261904761904762,0.0,0.023428571428571424,0.006521739130434787,0.013206388206388198,-0.023932038834951458,0.026986506746626684,0.03216783216783216
9,0.0,0.0,0.0,-0.03571428571428571,0.0,0.03214285714285715,0.0,-0.022142857142857145,-0.25434782608695655,-0.0822072072072072,-0.019126213592232988,-0.0009995002498750516,-0.08851148851148849
