,INDP,count_target,count_deidentified
4,6470,5,2.0
5,6480,2,1.0
3,6570,8,5.0
8,6590,1,0.0
1,6670,14,5.0
2,6680,8,8.0
0,6690,3,1.0
7,6695,1,1.0
6,6770,3,4.0
