,INDP,count_target,count_deidentified
3,8770,12,16
0,8780,3,5
13,8870,2,2
14,8891,2,1
12,8970,1,1
5,8980,16,23
10,8990,1,1
4,9070,10,11
11,9080,2,1
9,9090,8,12
1,9160,27,30
2,9170,13,10
7,9180,4,1
8,9190,6,1
6,9290,12,17
