,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.0,0.0,0.0,0.0,-0.12449392712550611,0.06166692201624023,0.0967741935483871,0.04218635363169479,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,-0.0030364372469635637,0.013788876972575456,0.03225806451612903,-0.06676449009537784,0.0,0.05,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.05263157894736842,0.009192584648383628,0.22580645161290322,0.05747126436781609,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,-0.09716599190283404,-0.010801286961850773,0.16129032258064516,-0.020787478601124953,0.0,0.15,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.039473684210526314,-0.013252642868086417,0.0967741935483871,0.08045977011494253,0.0,0.1,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.06578947368421052,-0.05653439558755938,0.12903225806451613,-0.08461726583516752,0.0,0.15,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.05263157894736842,-0.045886318369848314,0.0967741935483871,0.002201027146001483,0.0,0.15,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.039473684210526314,0.026735100352382406,0.06451612903225806,-0.016140865737344093,0.0,0.15,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.013157894736842105,0.003447219243143864,0.0967741935483871,0.022988505747126436,0.0,0.1,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,-0.038461538461538464,0.011643940554619273,0.0,-0.016996820738566884,0.0,0.15,0.0,0.0,0.0
