,INDP,count_target,count_deidentified
13,4070,10,9.0
14,4080,4,5.0
0,4090,14,13.0
5,4170,26,43.0
19,4180,1,0.0
4,4195,13,11.0
18,4265,3,4.0
12,4270,28,31.0
6,4280,8,5.0
17,4290,5,8.0
10,4370,1,0.0
2,4380,19,20.0
15,4390,2,1.0
1,4470,32,38.0
7,4480,16,16.0
16,4490,10,6.0
8,4560,7,7.0
20,4570,2,1.0
9,4580,12,8.0
11,4585,2,0.0
3,4590,10,10.0
