,INDP,count_target,count_deidentified
10,7270,323,345
3,7280,144,173
2,7290,204,171
12,7370,37,45
6,7380,545,508
7,7390,374,379
15,7460,204,201
11,7470,90,95
17,7480,18,23
14,7490,87,99
16,7570,18,19
0,7580,137,143
1,7590,54,48
13,7670,34,27
4,7680,92,84
9,7690,161,154
8,7770,77,94
5,7780,42,42
18,7790,37,27
