,INDP,count_target,count_deidentified
4,8561,3,1.0
3,8562,3,0.0
7,8563,2,0.0
9,8564,5,1.0
6,8570,23,2.0
5,8580,2,1.0
2,8590,51,32.0
1,8660,44,14.0
10,8670,4,2.0
0,8680,169,253.0
8,8690,10,0.0
