,INDP,count_target,count_deidentified
5,4070,5,1.0
11,4080,2,0.0
0,4090,3,0.0
14,4170,3,2.0
4,4195,2,0.0
10,4265,1,0.0
7,4270,14,1.0
13,4280,1,0.0
2,4380,4,0.0
1,4470,13,0.0
8,4480,11,0.0
9,4490,6,1.0
12,4570,2,0.0
6,4580,4,4.0
3,4590,2,0.0
