,INDP,count_target,count_deidentified
3,6870,181,79.0
8,6880,20,8.0
6,6890,93,50.0
5,6970,150,103.0
2,6991,139,112.0
1,6992,62,29.0
0,7071,204,44.0
7,7072,71,5.0
4,7080,14,4.0
10,7181,2,0.0
9,7190,21,10.0
