,INDP,count_target,count_deidentified
6,4670,11,0.0
0,4690,5,0.0
2,4770,5,0.0
16,4780,1,0.0
17,4795,6,0.0
10,4870,6,0.0
8,4880,2,0.0
31,4890,1,0.0
7,4971,37,0.0
29,4972,1,0.0
25,4980,6,0.0
5,5070,13,0.0
24,5080,10,0.0
30,5090,4,0.0
4,5170,37,0.0
26,5180,2,0.0
23,5190,1,0.0
18,5275,4,0.0
19,5280,1,0.0
22,5295,1,0.0
14,5370,3,0.0
12,5381,10,0.0
3,5391,41,0.0
27,5470,2,0.0
20,5480,1,0.0
13,5490,4,0.0
1,5570,5,0.0
15,5580,5,0.0
21,5593,13,0.0
28,5670,1,0.0
9,5690,1,0.0
11,5790,8,0.0
