,INDP,count_target,count_deidentified
9,6470,4,0.0
5,6480,9,0.0
6,6490,11,0.0
3,6570,16,0.0
10,6590,1,0.0
1,6670,11,0.0
4,6672,25,0.0
2,6680,8,0.0
0,6690,4,0.0
7,6695,5,0.0
8,6770,2,0.0
