,INDP,count_target,count_deidentified
7,8561,3,26.0
3,8562,4,15.0
9,8563,4,25.0
6,8564,5,0.0
4,8570,13,0.0
8,8580,3,0.0
2,8590,39,0.0
1,8660,39,0.0
10,8670,1,0.0
0,8680,143,0.0
5,8690,3,0.0
