,INDP,count_target,count_deidentified
3,8770,6,0.0
0,8780,3,0.0
7,8870,3,0.0
14,8891,2,0.0
13,8970,1,0.0
5,8980,15,0.0
9,8990,1,0.0
4,9070,10,0.0
12,9080,1,0.0
8,9090,10,0.0
1,9160,28,0.0
2,9170,16,0.0
10,9180,3,0.0
11,9190,5,0.0
6,9290,8,0.0
