,INDP,count_target,count_deidentified
3,8770,11,4.0
0,8780,3,4.0
13,8870,2,0.0
7,8891,3,5.0
5,8980,10,12.0
12,8990,3,1.0
4,9070,10,9.0
9,9080,5,2.0
8,9090,9,15.0
1,9160,26,22.0
2,9170,30,34.0
11,9180,2,2.0
10,9190,10,17.0
6,9290,18,18.0
