,INDP,count_target,count_deidentified
3,6870,30,34
5,6880,1,1
7,6890,22,22
6,6970,24,27
2,6991,16,16
1,6992,6,7
0,7071,36,30
8,7072,19,26
4,7080,2,1
9,7190,2,4
