,INDP,count_target,count_deidentified
10,4080,2,5.0
0,4090,2,2.0
5,4170,2,7.0
9,4270,1,0.0
6,4290,2,3.0
2,4380,3,4.0
1,4470,8,9.0
8,4480,1,1.0
11,4490,1,1.0
4,4560,1,0.0
7,4580,4,3.0
3,4590,3,4.0
