,INDP,count_target,count_deidentified
6,4670,16,13.0
0,4690,3,1.0
2,4770,5,6.0
16,4780,1,0.0
17,4795,7,7.0
10,4870,14,12.0
8,4880,5,5.0
23,4890,2,2.0
7,4971,31,30.0
26,4972,8,9.0
22,4980,4,6.0
5,5070,11,11.0
20,5080,7,4.0
18,5090,7,12.0
4,5170,23,22.0
24,5180,2,0.0
19,5190,3,1.0
27,5275,1,0.0
14,5370,2,1.0
12,5381,12,20.0
3,5391,37,40.0
25,5470,2,2.0
28,5480,3,1.0
13,5490,4,3.0
1,5570,3,4.0
15,5580,6,1.0
21,5593,6,7.0
9,5690,4,2.0
11,5790,10,5.0
