,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.0,-0.05040650406504066,0.0,-0.10591900311526481,-0.07812775194093652,0.0025757740402223284,0.0273040182542445,-0.01655096821337229,0.007953667953667962,-0.0022782716912297524,0.009762469428592602,0.011468801453471872,-0.033411747408659855
1,0.0,-0.08184281842818429,0.0,-0.04244548286604361,-0.006292870777183823,0.015176943602622464,-0.007850872104265771,-0.0030051150895140655,-0.022471042471042466,-0.004018513940861085,0.011854294819536051,0.015755407937319027,-0.002940527824744542
2,0.0,0.062330623306233054,0.0,0.09754672897196262,0.02279618619662127,-0.010254800397635128,0.03472947364350079,0.017208622579466593,0.024324324324324326,0.013035791914215326,0.0029663529237382302,0.0066712087662521985,-0.0013967507167536586
3,0.0,-0.046070460704607075,0.0,0.06172118380062307,0.03125490886761648,0.0011067779079080298,0.033839965966662805,-0.013618925831202056,0.026254826254826266,-0.004484942506201142,0.00775402060327577,0.01711803781297905,0.006028082040726308
4,0.0,0.03577235772357723,0.0,-0.041374610591900306,0.024276581666896738,0.02388225492918636,-0.11869126348764357,-0.003909389842893685,-0.03428571428571428,-0.002459660577750891,-0.008767509078781599,0.0034349628115596456,-0.005495111372491361
5,0.0,0.06016260162601626,0.0,0.003212616822429907,-0.012095449806977375,0.0023302705770136267,0.04072398190045248,-0.0022926561929119543,-0.003938223938223934,0.001486229617191026,-0.0021714963314311136,0.013768239368648162,-0.032014996691906196
6,0.0,0.0,0.0,0.021904205607476634,0.01247149881711166,0.0019962248811722927,-0.0003480682213713865,0.027219583485568147,-0.03683397683397682,0.013195359581305355,-0.030576965834136216,0.005308578890592178,-0.0031794457105050328
7,0.0,-0.002168021680216802,0.0,-0.02696651090342679,-0.002894149343818277,-0.014955588021040848,-0.007502803882894385,-0.007818779685787362,0.013359073359073367,-0.01182641901855655,0.0062532424219965965,-0.008062226764321806,-0.014169668455487769
8,0.0,0.022222222222222223,0.0,-0.009345794392523364,0.0014851555843278016,-0.025838233340980163,-0.023049851104149744,-0.007161125319693096,-0.001621621621621619,-0.006114373875908852,0.0015526569332246498,-0.009765514108896839,0.06606998456222893
9,0.0,0.0,0.0,0.041666666666666664,0.007125890736342043,0.003980375821531056,0.020845419035464288,0.00992875411033979,0.027258687258687263,0.003464800497796572,0.001372934113985036,-0.0556974961676035,0.020510181577593156
