,INDP,count_target,count_deidentified
6,6070,2,6.0
8,6080,3,3.0
7,6090,1,0.0
1,6170,22,24.0
9,6180,10,16.0
0,6190,27,20.0
3,6290,12,7.0
2,6370,11,9.0
4,6380,15,11.0
5,6390,15,7.0
