,INDP,count_target,count_deidentified
6,7970,154,155.0
7,7980,69,69.0
11,7990,14,16.0
9,8070,6,0.0
8,8080,50,57.0
5,8090,169,169.0
3,8170,198,197.0
1,8180,94,94.0
0,8191,597,598.0
10,8192,13,13.0
2,8270,176,176.0
4,8290,92,92.0
