,INDP,count_target,count_deidentified
3,6870,181,180.0
8,6880,20,20.0
6,6890,93,93.0
5,6970,150,150.0
2,6991,139,141.0
1,6992,62,63.0
0,7071,204,196.0
7,7072,71,72.0
4,7080,14,19.0
10,7181,2,0.0
9,7190,21,20.0
