,INDP,count_target,count_deidentified
6,6070,1,0.0
8,6080,2,0.0
7,6090,1,0.0
4,6170,20,0.0
9,6180,20,0.0
0,6190,31,0.0
1,6290,14,0.0
2,6370,23,0.0
3,6380,25,0.0
5,6390,11,0.0
