,INDP,count_target,count_deidentified
3,6870,29,0.0
7,6880,2,0.0
6,6890,18,0.0
5,6970,59,0.0
2,6991,27,0.0
1,6992,13,0.0
0,7071,36,0.0
9,7072,18,0.0
4,7080,5,0.0
8,7190,1,0.0
