,INDP,count_target,count_deidentified
10,7270,323,314
3,7280,144,153
2,7290,204,205
12,7370,37,35
6,7380,545,549
7,7390,374,331
15,7460,204,201
11,7470,90,85
17,7480,18,19
14,7490,87,69
16,7570,18,22
0,7580,137,154
1,7590,54,54
13,7670,34,36
4,7680,92,90
9,7690,161,150
8,7770,77,97
5,7780,42,46
18,7790,37,41
