,INDP,count_target,count_deidentified
3,6870,28,26.0
8,6880,5,5.0
5,6890,16,8.0
6,6970,17,14.0
2,6991,25,22.0
1,6992,10,5.0
0,7071,32,23.0
7,7072,17,9.0
4,7080,5,0.0
9,7190,8,4.0
