,INDP,count_target,count_deidentified
6,7970,16,11
7,7980,10,8
10,8070,1,1
8,8080,7,12
5,8090,40,40
3,8170,114,89
1,8180,26,20
0,8191,156,103
9,8192,3,2
2,8270,42,21
4,8290,22,11
