,INDP,count_target,count_deidentified
6,4670,15,3.0
0,4690,3,0.0
2,4770,3,0.0
16,4780,1,0.0
17,4795,8,4.0
10,4870,8,3.0
8,4880,2,3.0
23,4890,1,0.0
7,4971,33,15.0
28,4972,1,0.0
22,4980,4,0.0
27,4990,2,0.0
5,5070,10,9.0
19,5080,8,8.0
20,5090,2,1.0
4,5170,18,8.0
24,5180,2,1.0
21,5190,2,4.0
26,5275,3,0.0
14,5370,3,1.0
12,5381,13,3.0
3,5391,31,8.0
25,5470,2,1.0
29,5480,1,1.0
13,5490,3,3.0
1,5570,4,0.0
15,5580,4,0.0
18,5593,10,5.0
9,5690,4,0.0
11,5790,10,10.0
