,INDP,count_target,count_deidentified
3,6870,33,35
7,6880,3,5
6,6890,15,28
5,6970,46,35
2,6991,26,21
1,6992,15,22
0,7071,35,44
9,7072,19,31
4,7080,2,1
8,7190,2,1
