,INDP,count_target,count_deidentified
8,8561,7,8
3,8562,6,2
10,8563,3,6
6,8564,9,6
4,8570,10,9
9,8580,1,2
2,8590,48,57
1,8660,40,51
7,8670,6,2
0,8680,167,176
5,8690,3,9
