,INDP,count_target,count_deidentified
10,7270,50,58
3,7280,17,18
2,7290,30,50
14,7370,15,13
6,7380,138,152
7,7390,46,43
15,7460,24,29
11,7470,21,19
18,7480,1,4
13,7490,14,18
16,7570,7,5
0,7580,35,36
1,7590,8,18
12,7670,5,6
4,7680,23,31
9,7690,37,44
8,7770,9,14
5,7780,14,13
17,7790,7,15
