,INDP,count_target,count_deidentified
0,4090,2,7
7,4170,4,1
4,4195,2,1
9,4270,2,2
5,4280,1,4
10,4290,2,2
2,4380,2,3
1,4470,9,6
6,4560,3,1
11,4580,1,1
8,4585,1,3
3,4590,3,1
