,INDP,count_target,count_deidentified
9,8561,28,13
3,8562,16,5
5,8563,22,5
7,8564,51,30
4,8570,74,47
10,8580,8,1
2,8590,261,108
1,8660,229,120
8,8670,29,6
0,8680,826,431
6,8690,28,15
