,INDP,count_target,count_deidentified
10,6470,35,24.0
7,6480,37,15.0
8,6490,36,20.0
3,6570,65,36.0
11,6590,1,0.0
1,6670,51,15.0
4,6672,55,18.0
2,6680,55,25.0
0,6690,24,14.0
5,6695,13,14.0
6,6770,38,28.0
9,6780,4,1.0
