,INDP,count_target,count_deidentified
5,6070,39,36
9,6080,29,29
8,6090,4,2
4,6170,131,133
7,6180,92,94
0,6190,90,108
10,6270,8,7
11,6280,1,1
1,6290,69,72
2,6370,84,85
3,6380,73,74
6,6390,37,32
