,INDP,count_target,count_deidentified
3,8770,97,92
0,8780,18,31
13,8790,2,2
7,8870,18,15
12,8891,14,13
15,8970,8,10
5,8980,84,88
10,8990,30,26
4,9070,22,12
14,9080,13,15
8,9090,52,71
1,9160,118,108
2,9170,182,180
11,9180,14,17
9,9190,60,59
6,9290,89,95
